scope,feature,beneficial_n,dangerous_n,beneficial_mean,dangerous_mean,difference_dangerous_minus_beneficial,mann_whitney_u_p_value,cliffs_delta_beneficial_minus_dangerous
qreturn_competitive_physical_switch_candidates,delta_q_return_minus_trace_adjacent_dice_min,37,27,-0.0014343429344519062,-0.02975289572542887,-0.028318552790976965,0.43840893960040184,0.11511511511511512
qreturn_competitive_physical_switch_candidates,path_bottleneck_similarity,37,27,0.7322635135135135,0.7387152777777778,0.006451764264264304,0.4855628253331864,-0.1031031031031031
qreturn_competitive_physical_switch_candidates,baseline_trace_component_max,37,27,3.189189189189189,2.925925925925926,-0.263263263263263,0.5036449285336061,-0.0940940940940941
qreturn_competitive_physical_switch_candidates,trace_bbox_h_max_rel_delta,37,27,0.9466702054131039,0.8040424666282938,-0.14262773878481005,0.5042491824363526,0.0990990990990991
qreturn_competitive_physical_switch_candidates,bridge_count,37,27,2.945945945945946,2.6296296296296298,-0.3163163163163163,0.5086114614764279,0.0970970970970971
qreturn_competitive_physical_switch_candidates,delta_bridge_count,37,27,-3.054054054054054,-3.3703703703703702,-0.3163163163163163,0.5086114614764279,0.0970970970970971
qreturn_competitive_physical_switch_candidates,baseline_mask_area_ratio,37,27,0.14578535750105576,0.11886088053385417,-0.026924476967201585,0.5480134958360121,0.0890890890890891
qreturn_competitive_physical_switch_candidates,baseline_trace_area_final,37,27,0.14578535750105576,0.11886088053385417,-0.026924476967201585,0.5480134958360121,0.0890890890890891
qreturn_competitive_physical_switch_candidates,cycle_sam_score,37,27,0.832075032027992,0.8325432163697702,0.00046818434177819945,0.5666245792894333,-0.08508508508508508
qreturn_competitive_physical_switch_candidates,baseline_mask_area_change,37,27,1.2999824895396093,1.3005787421750281,0.000596252635418848,0.5743049913843941,0.08308308308308308
qreturn_competitive_physical_switch_candidates,baseline_trace_area_max_rel_delta,37,27,1.2999824895396093,1.3005787421750281,0.000596252635418848,0.5743049913843941,0.08308308308308308
qreturn_competitive_physical_switch_candidates,trace_centroid_max_step,37,27,0.2683018896539649,0.2674872623992232,-0.0008146272547416844,0.577255986502236,0.08308308308308308
