group,experiment,split,metric,value,resolution_or_scope,source,notes
route_or_bridge,work/kvasir_1pct_anchors/lora_experiment/test_eval/ft3ep_1pct_e1/anchor_conditioned_patch_correspondence/eval_base_no_ft_b7_forward,,bridge_2.dice,0.7212226671184034,varies; see source path,work/kvasir_1pct_anchors/lora_experiment/test_eval/ft3ep_1pct_e1/anchor_conditioned_patch_correspondence/eval_base_no_ft_b7_forward/route_family_summary.json,
route_or_bridge,work/kvasir_1pct_anchors/lora_experiment/test_eval/ft3ep_1pct_e1/anchor_conditioned_patch_correspondence/eval_base_no_ft_b7_forward,,bridge_3.dice,0.7500944748291228,varies; see source path,work/kvasir_1pct_anchors/lora_experiment/test_eval/ft3ep_1pct_e1/anchor_conditioned_patch_correspondence/eval_base_no_ft_b7_forward/route_family_summary.json,
route_or_bridge,work/kvasir_1pct_anchors/lora_experiment/test_eval/ft3ep_1pct_e1/anchor_conditioned_patch_correspondence/eval_base_no_ft_b7_forward,,bridge_4.dice,0.7703056103279592,varies; see source path,work/kvasir_1pct_anchors/lora_experiment/test_eval/ft3ep_1pct_e1/anchor_conditioned_patch_correspondence/eval_base_no_ft_b7_forward/route_family_summary.json,
route_or_bridge,work/kvasir_1pct_anchors/lora_experiment/test_eval/ft3ep_1pct_e1/anchor_conditioned_patch_correspondence/eval_base_no_ft_b7_forward,,bridge_5.dice,0.8032312812374708,varies; see source path,work/kvasir_1pct_anchors/lora_experiment/test_eval/ft3ep_1pct_e1/anchor_conditioned_patch_correspondence/eval_base_no_ft_b7_forward/route_family_summary.json,
route_or_bridge,work/kvasir_1pct_anchors/lora_experiment/test_eval/ft3ep_1pct_e1/anchor_conditioned_patch_correspondence/eval_base_no_ft_b7_forward,,bridge_6.dice,0.8122178477472367,varies; see source path,work/kvasir_1pct_anchors/lora_experiment/test_eval/ft3ep_1pct_e1/anchor_conditioned_patch_correspondence/eval_base_no_ft_b7_forward/route_family_summary.json,
route_or_bridge,work/kvasir_1pct_anchors/lora_experiment/test_eval/ft3ep_1pct_e1/anchor_conditioned_patch_correspondence/eval_base_no_ft_b7_forward,,direct.dice,0.6705697497253843,varies; see source path,work/kvasir_1pct_anchors/lora_experiment/test_eval/ft3ep_1pct_e1/anchor_conditioned_patch_correspondence/eval_base_no_ft_b7_forward/route_family_summary.json,
route_or_bridge,work/kvasir_1pct_anchors/lora_experiment/test_eval/ft3ep_1pct_e1/anchor_conditioned_target_pooling/eval_base_no_ft_b7_forward,,bridge_1.dice,0.6461861461257662,varies; see source path,work/kvasir_1pct_anchors/lora_experiment/test_eval/ft3ep_1pct_e1/anchor_conditioned_target_pooling/eval_base_no_ft_b7_forward/route_family_summary.json,
route_or_bridge,work/kvasir_1pct_anchors/lora_experiment/test_eval/ft3ep_1pct_e1/anchor_conditioned_target_pooling/eval_base_no_ft_b7_forward,,bridge_2.dice,0.738358800782002,varies; see source path,work/kvasir_1pct_anchors/lora_experiment/test_eval/ft3ep_1pct_e1/anchor_conditioned_target_pooling/eval_base_no_ft_b7_forward/route_family_summary.json,
route_or_bridge,work/kvasir_1pct_anchors/lora_experiment/test_eval/ft3ep_1pct_e1/anchor_conditioned_target_pooling/eval_base_no_ft_b7_forward,,bridge_3.dice,0.7607482968899931,varies; see source path,work/kvasir_1pct_anchors/lora_experiment/test_eval/ft3ep_1pct_e1/anchor_conditioned_target_pooling/eval_base_no_ft_b7_forward/route_family_summary.json,
route_or_bridge,work/kvasir_1pct_anchors/lora_experiment/test_eval/ft3ep_1pct_e1/anchor_conditioned_target_pooling/eval_base_no_ft_b7_forward,,bridge_4.dice,0.7765837295161431,varies; see source path,work/kvasir_1pct_anchors/lora_experiment/test_eval/ft3ep_1pct_e1/anchor_conditioned_target_pooling/eval_base_no_ft_b7_forward/route_family_summary.json,
route_or_bridge,work/kvasir_1pct_anchors/lora_experiment/test_eval/ft3ep_1pct_e1/anchor_conditioned_target_pooling/eval_base_no_ft_b7_forward,,bridge_5.dice,0.8151253991507893,varies; see source path,work/kvasir_1pct_anchors/lora_experiment/test_eval/ft3ep_1pct_e1/anchor_conditioned_target_pooling/eval_base_no_ft_b7_forward/route_family_summary.json,
route_or_bridge,work/kvasir_1pct_anchors/lora_experiment/test_eval/ft3ep_1pct_e1/anchor_conditioned_target_pooling/eval_base_no_ft_b7_forward,,bridge_6.dice,0.8187141493625555,varies; see source path,work/kvasir_1pct_anchors/lora_experiment/test_eval/ft3ep_1pct_e1/anchor_conditioned_target_pooling/eval_base_no_ft_b7_forward/route_family_summary.json,
route_or_bridge,work/kvasir_1pct_anchors/lora_experiment/test_eval/ft3ep_1pct_e1/anchor_conditioned_target_pooling/eval_base_no_ft_b7_forward,,direct.dice,0.6233044351824981,varies; see source path,work/kvasir_1pct_anchors/lora_experiment/test_eval/ft3ep_1pct_e1/anchor_conditioned_target_pooling/eval_base_no_ft_b7_forward/route_family_summary.json,
route_or_bridge,work/kvasir_1pct_anchors/lora_experiment/test_eval/ft3ep_1pct_e2/anchor_conditioned_patch_correspondence/eval_base_no_ft_b7_forward,,bridge_1.dice,0.7466693024385179,varies; see source path,work/kvasir_1pct_anchors/lora_experiment/test_eval/ft3ep_1pct_e2/anchor_conditioned_patch_correspondence/eval_base_no_ft_b7_forward/route_family_summary.json,
route_or_bridge,work/kvasir_1pct_anchors/lora_experiment/test_eval/ft3ep_1pct_e2/anchor_conditioned_patch_correspondence/eval_base_no_ft_b7_forward,,bridge_2.dice,0.8188750878329546,varies; see source path,work/kvasir_1pct_anchors/lora_experiment/test_eval/ft3ep_1pct_e2/anchor_conditioned_patch_correspondence/eval_base_no_ft_b7_forward/route_family_summary.json,
route_or_bridge,work/kvasir_1pct_anchors/lora_experiment/test_eval/ft3ep_1pct_e2/anchor_conditioned_patch_correspondence/eval_base_no_ft_b7_forward,,bridge_3.dice,0.845947754678935,varies; see source path,work/kvasir_1pct_anchors/lora_experiment/test_eval/ft3ep_1pct_e2/anchor_conditioned_patch_correspondence/eval_base_no_ft_b7_forward/route_family_summary.json,
route_or_bridge,work/kvasir_1pct_anchors/lora_experiment/test_eval/ft3ep_1pct_e2/anchor_conditioned_patch_correspondence/eval_base_no_ft_b7_forward,,bridge_4.dice,0.8576683185008346,varies; see source path,work/kvasir_1pct_anchors/lora_experiment/test_eval/ft3ep_1pct_e2/anchor_conditioned_patch_correspondence/eval_base_no_ft_b7_forward/route_family_summary.json,
route_or_bridge,work/kvasir_1pct_anchors/lora_experiment/test_eval/ft3ep_1pct_e2/anchor_conditioned_patch_correspondence/eval_base_no_ft_b7_forward,,bridge_5.dice,0.8666249242476454,varies; see source path,work/kvasir_1pct_anchors/lora_experiment/test_eval/ft3ep_1pct_e2/anchor_conditioned_patch_correspondence/eval_base_no_ft_b7_forward/route_family_summary.json,
route_or_bridge,work/kvasir_1pct_anchors/lora_experiment/test_eval/ft3ep_1pct_e2/anchor_conditioned_patch_correspondence/eval_base_no_ft_b7_forward,,bridge_6.dice,0.8684204874251324,varies; see source path,work/kvasir_1pct_anchors/lora_experiment/test_eval/ft3ep_1pct_e2/anchor_conditioned_patch_correspondence/eval_base_no_ft_b7_forward/route_family_summary.json,
route_or_bridge,work/kvasir_1pct_anchors/lora_experiment/test_eval/ft3ep_1pct_e2/anchor_conditioned_patch_correspondence/eval_base_no_ft_b7_forward,,direct.dice,0.7099953790798559,varies; see source path,work/kvasir_1pct_anchors/lora_experiment/test_eval/ft3ep_1pct_e2/anchor_conditioned_patch_correspondence/eval_base_no_ft_b7_forward/route_family_summary.json,
route_or_bridge,work/kvasir_1pct_anchors/lora_experiment/test_eval/ft3ep_1pct_e2/anchor_conditioned_target_pooling/eval_base_no_ft_b7_forward,,bridge_1.dice,0.7327334653134939,varies; see source path,work/kvasir_1pct_anchors/lora_experiment/test_eval/ft3ep_1pct_e2/anchor_conditioned_target_pooling/eval_base_no_ft_b7_forward/route_family_summary.json,
route_or_bridge,work/kvasir_1pct_anchors/lora_experiment/test_eval/ft3ep_1pct_e2/anchor_conditioned_target_pooling/eval_base_no_ft_b7_forward,,bridge_2.dice,0.8365450384184026,varies; see source path,work/kvasir_1pct_anchors/lora_experiment/test_eval/ft3ep_1pct_e2/anchor_conditioned_target_pooling/eval_base_no_ft_b7_forward/route_family_summary.json,
route_or_bridge,work/kvasir_1pct_anchors/lora_experiment/test_eval/ft3ep_1pct_e2/anchor_conditioned_target_pooling/eval_base_no_ft_b7_forward,,bridge_3.dice,0.8400758924718684,varies; see source path,work/kvasir_1pct_anchors/lora_experiment/test_eval/ft3ep_1pct_e2/anchor_conditioned_target_pooling/eval_base_no_ft_b7_forward/route_family_summary.json,
route_or_bridge,work/kvasir_1pct_anchors/lora_experiment/test_eval/ft3ep_1pct_e2/anchor_conditioned_target_pooling/eval_base_no_ft_b7_forward,,bridge_4.dice,0.866252708335374,varies; see source path,work/kvasir_1pct_anchors/lora_experiment/test_eval/ft3ep_1pct_e2/anchor_conditioned_target_pooling/eval_base_no_ft_b7_forward/route_family_summary.json,
route_or_bridge,work/kvasir_1pct_anchors/lora_experiment/test_eval/ft3ep_1pct_e2/anchor_conditioned_target_pooling/eval_base_no_ft_b7_forward,,bridge_5.dice,0.8748199349069355,varies; see source path,work/kvasir_1pct_anchors/lora_experiment/test_eval/ft3ep_1pct_e2/anchor_conditioned_target_pooling/eval_base_no_ft_b7_forward/route_family_summary.json,
route_or_bridge,work/kvasir_1pct_anchors/lora_experiment/test_eval/ft3ep_1pct_e2/anchor_conditioned_target_pooling/eval_base_no_ft_b7_forward,,bridge_6.dice,0.8675863892247011,varies; see source path,work/kvasir_1pct_anchors/lora_experiment/test_eval/ft3ep_1pct_e2/anchor_conditioned_target_pooling/eval_base_no_ft_b7_forward/route_family_summary.json,
route_or_bridge,work/kvasir_1pct_anchors/lora_experiment/test_eval/ft3ep_1pct_e2/anchor_conditioned_target_pooling/eval_base_no_ft_b7_forward,,direct.dice,0.6620747638727741,varies; see source path,work/kvasir_1pct_anchors/lora_experiment/test_eval/ft3ep_1pct_e2/anchor_conditioned_target_pooling/eval_base_no_ft_b7_forward/route_family_summary.json,
route_or_bridge,work/kvasir_1pct_anchors/lora_experiment/test_eval/ft3ep_1pct_e3/anchor_conditioned_patch_correspondence/eval_base_no_ft_b7_forward,,bridge_1.dice,0.7962595248273051,varies; see source path,work/kvasir_1pct_anchors/lora_experiment/test_eval/ft3ep_1pct_e3/anchor_conditioned_patch_correspondence/eval_base_no_ft_b7_forward/route_family_summary.json,
route_or_bridge,work/kvasir_1pct_anchors/lora_experiment/test_eval/ft3ep_1pct_e3/anchor_conditioned_patch_correspondence/eval_base_no_ft_b7_forward,,bridge_2.dice,0.8387555464044592,varies; see source path,work/kvasir_1pct_anchors/lora_experiment/test_eval/ft3ep_1pct_e3/anchor_conditioned_patch_correspondence/eval_base_no_ft_b7_forward/route_family_summary.json,
route_or_bridge,work/kvasir_1pct_anchors/lora_experiment/test_eval/ft3ep_1pct_e3/anchor_conditioned_patch_correspondence/eval_base_no_ft_b7_forward,,bridge_3.dice,0.8569363361329855,varies; see source path,work/kvasir_1pct_anchors/lora_experiment/test_eval/ft3ep_1pct_e3/anchor_conditioned_patch_correspondence/eval_base_no_ft_b7_forward/route_family_summary.json,
route_or_bridge,work/kvasir_1pct_anchors/lora_experiment/test_eval/ft3ep_1pct_e3/anchor_conditioned_patch_correspondence/eval_base_no_ft_b7_forward,,bridge_4.dice,0.8756207877993459,varies; see source path,work/kvasir_1pct_anchors/lora_experiment/test_eval/ft3ep_1pct_e3/anchor_conditioned_patch_correspondence/eval_base_no_ft_b7_forward/route_family_summary.json,
route_or_bridge,work/kvasir_1pct_anchors/lora_experiment/test_eval/ft3ep_1pct_e3/anchor_conditioned_patch_correspondence/eval_base_no_ft_b7_forward,,bridge_5.dice,0.8779145369058609,varies; see source path,work/kvasir_1pct_anchors/lora_experiment/test_eval/ft3ep_1pct_e3/anchor_conditioned_patch_correspondence/eval_base_no_ft_b7_forward/route_family_summary.json,
route_or_bridge,work/kvasir_1pct_anchors/lora_experiment/test_eval/ft3ep_1pct_e3/anchor_conditioned_patch_correspondence/eval_base_no_ft_b7_forward,,bridge_6.dice,0.863770880658191,varies; see source path,work/kvasir_1pct_anchors/lora_experiment/test_eval/ft3ep_1pct_e3/anchor_conditioned_patch_correspondence/eval_base_no_ft_b7_forward/route_family_summary.json,
route_or_bridge,work/kvasir_1pct_anchors/lora_experiment/test_eval/ft3ep_1pct_e3/anchor_conditioned_patch_correspondence/eval_base_no_ft_b7_forward,,direct.dice,0.7382117042627121,varies; see source path,work/kvasir_1pct_anchors/lora_experiment/test_eval/ft3ep_1pct_e3/anchor_conditioned_patch_correspondence/eval_base_no_ft_b7_forward/route_family_summary.json,
route_or_bridge,work/kvasir_1pct_anchors/lora_experiment/test_eval/ft3ep_1pct_e3/anchor_conditioned_target_pooling/eval_base_no_ft_b7_forward,,bridge_1.dice,0.7734264726897148,varies; see source path,work/kvasir_1pct_anchors/lora_experiment/test_eval/ft3ep_1pct_e3/anchor_conditioned_target_pooling/eval_base_no_ft_b7_forward/route_family_summary.json,
route_or_bridge,work/kvasir_1pct_anchors/lora_experiment/test_eval/ft3ep_1pct_e3/anchor_conditioned_target_pooling/eval_base_no_ft_b7_forward,,bridge_2.dice,0.861674532567472,varies; see source path,work/kvasir_1pct_anchors/lora_experiment/test_eval/ft3ep_1pct_e3/anchor_conditioned_target_pooling/eval_base_no_ft_b7_forward/route_family_summary.json,
route_or_bridge,work/kvasir_1pct_anchors/lora_experiment/test_eval/ft3ep_1pct_e3/anchor_conditioned_target_pooling/eval_base_no_ft_b7_forward,,bridge_3.dice,0.8550001123289469,varies; see source path,work/kvasir_1pct_anchors/lora_experiment/test_eval/ft3ep_1pct_e3/anchor_conditioned_target_pooling/eval_base_no_ft_b7_forward/route_family_summary.json,
route_or_bridge,work/kvasir_1pct_anchors/lora_experiment/test_eval/ft3ep_1pct_e3/anchor_conditioned_target_pooling/eval_base_no_ft_b7_forward,,bridge_4.dice,0.8791906104750157,varies; see source path,work/kvasir_1pct_anchors/lora_experiment/test_eval/ft3ep_1pct_e3/anchor_conditioned_target_pooling/eval_base_no_ft_b7_forward/route_family_summary.json,
route_or_bridge,work/kvasir_1pct_anchors/lora_experiment/test_eval/ft3ep_1pct_e3/anchor_conditioned_target_pooling/eval_base_no_ft_b7_forward,,bridge_5.dice,0.8815525149062827,varies; see source path,work/kvasir_1pct_anchors/lora_experiment/test_eval/ft3ep_1pct_e3/anchor_conditioned_target_pooling/eval_base_no_ft_b7_forward/route_family_summary.json,
route_or_bridge,work/kvasir_1pct_anchors/lora_experiment/test_eval/ft3ep_1pct_e3/anchor_conditioned_target_pooling/eval_base_no_ft_b7_forward,,bridge_6.dice,0.879874454407514,varies; see source path,work/kvasir_1pct_anchors/lora_experiment/test_eval/ft3ep_1pct_e3/anchor_conditioned_target_pooling/eval_base_no_ft_b7_forward/route_family_summary.json,
route_or_bridge,work/kvasir_1pct_anchors/lora_experiment/test_eval/ft3ep_1pct_e3/anchor_conditioned_target_pooling/eval_base_no_ft_b7_forward,,direct.dice,0.6987825194351026,varies; see source path,work/kvasir_1pct_anchors/lora_experiment/test_eval/ft3ep_1pct_e3/anchor_conditioned_target_pooling/eval_base_no_ft_b7_forward/route_family_summary.json,
route_or_bridge,work/kvasir_1pct_anchors/lora_experiment/test_eval/ft3ep_p491_e1/anchor_conditioned_patch_correspondence/eval_base_no_ft_b7_forward,,bridge_1.dice,0.8124578518971952,varies; see source path,work/kvasir_1pct_anchors/lora_experiment/test_eval/ft3ep_p491_e1/anchor_conditioned_patch_correspondence/eval_base_no_ft_b7_forward/route_family_summary.json,
route_or_bridge,work/kvasir_1pct_anchors/lora_experiment/test_eval/ft3ep_p491_e1/anchor_conditioned_patch_correspondence/eval_base_no_ft_b7_forward,,bridge_2.dice,0.8276611351889512,varies; see source path,work/kvasir_1pct_anchors/lora_experiment/test_eval/ft3ep_p491_e1/anchor_conditioned_patch_correspondence/eval_base_no_ft_b7_forward/route_family_summary.json,
route_or_bridge,work/kvasir_1pct_anchors/lora_experiment/test_eval/ft3ep_p491_e1/anchor_conditioned_patch_correspondence/eval_base_no_ft_b7_forward,,bridge_3.dice,0.8425818869218165,varies; see source path,work/kvasir_1pct_anchors/lora_experiment/test_eval/ft3ep_p491_e1/anchor_conditioned_patch_correspondence/eval_base_no_ft_b7_forward/route_family_summary.json,
route_or_bridge,work/kvasir_1pct_anchors/lora_experiment/test_eval/ft3ep_p491_e1/anchor_conditioned_patch_correspondence/eval_base_no_ft_b7_forward,,bridge_4.dice,0.8312478048131257,varies; see source path,work/kvasir_1pct_anchors/lora_experiment/test_eval/ft3ep_p491_e1/anchor_conditioned_patch_correspondence/eval_base_no_ft_b7_forward/route_family_summary.json,
route_or_bridge,work/kvasir_1pct_anchors/lora_experiment/test_eval/ft3ep_p491_e1/anchor_conditioned_patch_correspondence/eval_base_no_ft_b7_forward,,bridge_5.dice,0.8494207278019036,varies; see source path,work/kvasir_1pct_anchors/lora_experiment/test_eval/ft3ep_p491_e1/anchor_conditioned_patch_correspondence/eval_base_no_ft_b7_forward/route_family_summary.json,
route_or_bridge,work/kvasir_1pct_anchors/lora_experiment/test_eval/ft3ep_p491_e1/anchor_conditioned_patch_correspondence/eval_base_no_ft_b7_forward,,bridge_6.dice,0.8599949834324598,varies; see source path,work/kvasir_1pct_anchors/lora_experiment/test_eval/ft3ep_p491_e1/anchor_conditioned_patch_correspondence/eval_base_no_ft_b7_forward/route_family_summary.json,
route_or_bridge,work/kvasir_1pct_anchors/lora_experiment/test_eval/ft3ep_p491_e1/anchor_conditioned_patch_correspondence/eval_base_no_ft_b7_forward,,direct.dice,0.7745315153792606,varies; see source path,work/kvasir_1pct_anchors/lora_experiment/test_eval/ft3ep_p491_e1/anchor_conditioned_patch_correspondence/eval_base_no_ft_b7_forward/route_family_summary.json,
