setting,target_id,b0,best_b1_b6,best_bridge,delta_best_vs_b0,b6,delta_b6_vs_b0,b1,b2,b3,b4,b5
base,ISIC_0011330,0.9483956334766788,0.9596239402333585,5,0.01122830675667974,0.959456056408965,0.011060422932286262,0.9538256376062677,0.9592350276799195,0.9584241408214585,0.9581901968998743,0.9596239402333585
base,ISIC_0011344,0.28455839857090315,0.8167988347629066,6,0.5322404361920035,0.8167988347629066,0.5322404361920035,0.28422240298076673,0.28410312901618273,0.28449487189588835,0.28707347777115216,0.2865532657866194
base,ISIC_0011357,0.258390494855463,0.8670465973851827,6,0.6086561025297197,0.8670465973851827,0.6086561025297197,0.8527194948054594,0.8328607980084365,0.8150487821997614,0.8605529332434255,0.8669303479251861
base,ISIC_0011372,0.15087739419658217,0.09461180926149079,4,-0.05626558493509137,0.09451906375221422,-0.05635833044436794,0.09422737325766797,0.09432602203686541,0.0944589577890829,0.09461180926149079,0.0942467632684558
base,ISIC_0011384,0.873939593992408,0.8947010649661735,5,0.020761470973765572,0.8834620924446772,0.009522498452269268,0.8658771871465638,0.8859717868338558,0.8757626727350681,0.8869389352818372,0.8947010649661735
base,ISIC_0012089,0.03931048147414305,0.039525061757909,1,0.00021458028376594718,0.03913909767019787,-0.00017138380394518538,0.039525061757909,0.03914759273875296,0.03920096421726502,0.03915840997907867,0.03907357806837876
base,ISIC_0012094,0.8979926259729619,0.9056143205858421,2,0.007621694612880203,0.9020408163265307,0.004048190353568737,0.9033836119037912,0.9056143205858421,0.8743718592964824,0.892459826946848,0.9006947282386596
base,ISIC_0012143,0.33580361278369614,0.35933143523094396,6,0.023527822447247826,0.35933143523094396,0.023527822447247826,0.32927300573980506,0.32856350526899614,0.34889300748530955,0.3468084194281305,0.3447589813551614
base,ISIC_0012178,0.271070487298828,0.15282559939349907,2,-0.11824488790532892,0.1499248516400936,-0.1211456356587344,0.14827300867326612,0.15282559939349907,0.15043766227708763,0.15078932194673442,0.1505453300763929
base,ISIC_0012216,0.7873193473193473,0.7745869630519675,6,-0.01273238426737977,0.7745869630519675,-0.01273238426737977,0.35830809288485044,0.3560707072040555,0.35708136316075284,0.35780729574437026,0.358371209100816
base,ISIC_0012223,0.8906626969868077,0.9167192819560508,4,0.026056584969243124,0.9165765160841074,0.02591381909729973,0.9050551082323123,0.9159341617072139,0.9164651762576101,0.9167192819560508,0.915273132664437
base,ISIC_0012238,0.8546549129219523,0.8447191498590327,5,-0.009935763062919545,0.18299239106164442,-0.6716625218603078,0.16233429833917415,0.17441270360972416,0.17152885110767646,0.17442698100851342,0.8447191498590327
base,ISIC_0012260,0.5857908847184986,0.6743827160493827,4,0.08859183133088411,0.6294562477493698,0.04366536303087121,0.5776602775941837,0.673084328070851,0.6642599277978339,0.6743827160493827,0.6158182138453409
base,ISIC_0012281,0.042416516282843,0.04358254656800204,4,0.0011660302851590407,0.043034232539389254,0.0006177162565462538,0.040804625161259496,0.04052899674122821,0.04155785170886794,0.04358254656800204,0.04317274151964006
base,ISIC_0012316,0.96217594560136,0.9613588110403397,1,-0.0008171345610202829,0.9604660840615897,-0.0017098615397702632,0.9613588110403397,0.9605704697986577,0.9602676704307821,0.9598997493734336,0.9608006672226855
base,ISIC_0012434,0.851808634772462,0.8589981447124304,4,0.007189509939968364,0.8563458856345886,0.0045372508621265295,0.838801038470616,0.8453414691386998,0.8526119402985075,0.8589981447124304,0.85661166627934
