setting,target_id,b0,best_b1_b6,best_bridge,delta_best_vs_b0,b6,delta_b6_vs_b0,b1,b2,b3,b4,b5
lora_epoch27,ISIC_0011344,0.9045468232460102,0.9223343571741992,1,0.017787533928188992,0.908735528491956,0.004188705245945834,0.9223343571741992,0.9098977811019696,0.9038345105953582,0.8947261042537998,0.8967305638887476
lora_epoch27,ISIC_0011357,0.9295542451334728,0.9020169160702668,4,-0.02753732906320605,0.8961276818419676,-0.033426563291505285,0.8904667981591059,0.8935221610280619,0.8974258460734352,0.9020169160702668,0.8895176679607817
lora_epoch27,ISIC_0011372,0.24316432174143882,0.31957204326084426,6,0.07640772151940545,0.31957204326084426,0.07640772151940545,0.25947783390774753,0.29700081059173195,0.31056111205289033,0.30326104949511673,0.3088334457181389
lora_epoch27,ISIC_0011384,0.8558189510442549,0.8585401802163937,6,0.002721229172138795,0.8585401802163937,0.002721229172138795,0.8569703475110694,0.8551654627918697,0.8570853597182626,0.8565868062546138,0.8565484379718802
lora_epoch27,ISIC_0012089,0.08677017275311612,0.11452981585175778,6,0.027759643098641665,0.11452981585175778,0.027759643098641665,0.07558959119137425,0.04081296799144244,0.10035914816126258,0.10311314380749441,0.10546459706570274
lora_epoch27,ISIC_0012094,0.9489329268292683,0.9486196319018405,4,-0.0003132949274278207,0.9470046082949308,-0.0019283185343375031,0.9392049883086516,0.9479326186830015,0.9478527607361963,0.9486196319018405,0.9478127398311589
lora_epoch27,ISIC_0012143,0.4730083530731829,0.5129606021975354,6,0.03995224912435247,0.5129606021975354,0.03995224912435247,0.45723642776168283,0.5116957287806063,0.44991457318230715,0.47756370416407706,0.48331372670422884
lora_epoch27,ISIC_0012178,0.3119538228370578,0.6558640761425313,6,0.3439102533054735,0.6558640761425313,0.3439102533054735,0.33557187097672153,0.3441773427378725,0.34813382465613485,0.35190987764846315,0.3533792169694234
lora_epoch27,ISIC_0012216,0.7683061034453568,0.7662100199724324,1,-0.002096083472924337,0.7543951936653839,-0.013910909779972891,0.7662100199724324,0.7393899924020406,0.7423309540674549,0.7451527333388027,0.7543951936653839
lora_epoch27,ISIC_0012223,0.9064973764332448,0.9053520254046936,2,-0.001145351028551178,0.9013706755380192,-0.0051267008952256,0.9003534845318265,0.9053520254046936,0.9032057830826727,0.9029410626024339,0.9016829735532728
lora_epoch27,ISIC_0012238,0.8870362651104627,0.8902743142144638,4,0.0032380491040010506,0.8850334448160535,-0.0020028202944092355,0.8735073443939554,0.8768047212561914,0.8887268180871015,0.8902743142144638,0.88243922883487
lora_epoch27,ISIC_0012260,0.9072968060244092,0.8957212400717397,1,-0.011575565952669509,0.8598130841121495,-0.04748372191225969,0.8957212400717397,0.8870844963207308,0.8685714285714285,0.874,0.8786127167630058
lora_epoch27,ISIC_0012281,0.3462581344902386,0.35908319185059423,2,0.012825057360355607,0.3523373560826744,0.006079221592435791,0.35447605829285217,0.35908319185059423,0.35531289374212516,0.35636057287278855,0.35630725863284
lora_epoch27,ISIC_0012316,0.9539579967689822,0.9566274827725983,6,0.0026694860036161616,0.9566274827725983,0.0026694860036161616,0.9539579967689822,0.951651893634166,0.9479166666666666,0.9550789154188588,0.9562043795620438
lora_epoch27,ISIC_0012434,0.9273597216180949,0.9370027950978285,6,0.009643073479733588,0.9370027950978285,0.009643073479733588,0.9315424610051993,0.9329294677628732,0.9310793237971391,0.9341963322545846,0.9325259515570934
lora_epoch27,ISIC_0012448,0.09630280952979106,0.09913365803198138,2,0.002830848502190314,0.09445973140580723,-0.001843078123983835,0.0967972728420521,0.09913365803198138,0.09282802599184728,0.0940887707097566,0.09440932599950742
lora_epoch27,ISIC_0012478,0.87256391623175,0.8969283276450511,3,0.024364411413301146,0.8629307761462391,-0.00963314008551086,0.8645359721850763,0.8968520592260794,0.8969283276450511,0.8928083467892187,0.861168916106784
lora_epoch27,ISIC_0012516,0.9035191775405299,0.9,1,-0.003519177540529883,0.8979273601455396,-0.005591817394990262,0.9,0.8965695125096724,0.8980658651332984,0.8993252722292738,0.8969256282689119
lora_epoch27,ISIC_0012521,0.9742279493445901,0.9744897959183674,4,0.00026184657377725795,0.9743078626799557,7.991333536561118e-05,0.9743589743589743,0.9742565468264536,0.9742736748724773,0.9744897959183674,0.974404432132964
lora_epoch27,ISIC_0012547,0.09731614027726224,0.49685913432578954,6,0.39954299404852733,0.49685913432578954,0.39954299404852733,0.10288726326637496,0.1037259635676059,0.11169081423039866,0.1247766043866775,0.1399130098148612
lora_epoch27,ISIC_0012677,0.8905013192612137,0.8871391076115486,1,-0.0033622116496651033,0.8745148771021992,-0.015986442159014458,0.8871391076115486,0.8848167539267016,0.8773523685918235,0.8767833981841764,0.8750809061488674
lora_epoch27,ISIC_0012682,0.8672086720867209,0.8676470588235294,4,0.0004383867368085159,0.8646684831970936,-0.0025401888896273705,0.8668453976764968,0.8672086720867209,0.8672086720867209,0.8676470588235294,0.8657534246575342
lora_epoch27,ISIC_0012683,0.8080402010050252,0.8343685300207039,1,0.02632832901567872,0.8201005025125628,0.012060301507537674,0.8343685300207039,0.8103277060575969,0.8119402985074626,0.816,0.8176352705410822
lora_epoch27,ISIC_0012725,0.9528064786372522,0.9655375552282769,2,0.012731076591024681,0.9462007764836384,-0.0066057021536137794,0.9645105895821409,0.9655375552282769,0.9604072398190046,0.9617455369793143,0.9511309690030718
lora_epoch27,ISIC_0012758,0.8807798708997497,0.8850393700787401,6,0.004259499178990378,0.8850393700787401,0.004259499178990378,0.8815165876777251,0.8815165876777251,0.8819581523884722,0.8831339555672407,0.8828402366863906
lora_epoch27,ISIC_0012806,0.6046538089548842,0.8640550663022574,4,0.2594012573473732,0.857610637031157,0.25295682807627284,0.527439389225283,0.5533848935315387,0.5582537793421286,0.8640550663022574,0.8619284744228157
lora_epoch27,ISIC_0012844,0.9672830725462305,0.9660553247542811,2,-0.0012277477919493407,0.9600321349668608,-0.007250937579369676,0.9631201374153784,0.9660553247542811,0.9579158316633266,0.9626121132721959,0.9641305446094777
lora_epoch27,ISIC_0012852,0.5983817045399487,0.6053624822312632,2,0.006980777691314555,0.604680767724246,0.006299063184297293,0.604030128142424,0.6053624822312632,0.6049769765846967,0.604266562285938,0.6038529239194211
lora_epoch27,ISIC_0012961,0.9670089578326415,0.9673045379989065,1,0.00029558016626496375,0.9634688346883469,-0.003540123144294638,0.9673045379989065,0.9666521360069747,0.9639756944444444,0.9639756944444444,0.9650455927051672
lora_epoch27,ISIC_0012999,0.8359170797656602,0.8470835288072739,6,0.01116644904161368,0.8470835288072739,0.01116644904161368,0.8352125087556771,0.8414719022922701,0.8423500995236285,0.8407255335469025,0.8438750280962014
lora_epoch27,ISIC_0013000,0.7892122072391767,0.8290086493679308,4,0.039796442128754106,0.8196268140981341,0.03041460685895736,0.7923124612523249,0.8110539845758354,0.8024922118380062,0.8290086493679308,0.8282416836388323
lora_epoch27,ISIC_0013034,0.25852518835481586,0.29025317574935894,2,0.03172798739454308,0.26921815199562604,0.010692963640810182,0.2622077852920816,0.29025317574935894,0.26697752595765445,0.265316019182068,0.2668111622866432
lora_epoch27,ISIC_0013071,0.96047197640118,0.9641796952305561,6,0.00370771882937615,0.9641796952305561,0.00370771882937615,0.9564691656590084,0.9628445864962045,0.9635820895522388,0.9641655117798456,0.9620455453455853
lora_epoch27,ISIC_0013079,0.44033700775711687,0.5743754535088629,2,0.134038445751746,0.5697698314837649,0.12943282372664805,0.49831500532103584,0.5743754535088629,0.5619399584873184,0.5038202046378625,0.5077631341397364
lora_epoch27,ISIC_0013084,0.9808732282119884,0.9812780970807489,3,0.00040486886876045514,0.9811009278761313,0.00022769966414293297,0.980711701188068,0.9810622241207462,0.9812780970807489,0.9806760531266032,0.9807719698048711
lora_epoch27,ISIC_0013114,0.9695583318669717,0.9688469939073456,4,-0.0007113379596260794,0.9606210621062106,-0.008937269760761146,0.9687187039764359,0.958874703423342,0.964117849363751,0.9688469939073456,0.9603653379940238
lora_epoch27,ISIC_0013136,0.09056702978919176,0.9224594052180259,6,0.8318923754288342,0.9224594052180259,0.8318923754288342,0.08575117845641655,0.9103528050896472,0.9167630057803469,0.9209778283115406,0.9148155302298628
lora_epoch27,ISIC_0013155,0.8149253731343283,0.8198198198198198,4,0.004894446685491438,0.7948350071736011,-0.02009036596072722,0.7847025495750708,0.7988422575976846,0.7988422575976846,0.8198198198198198,0.7897727272727273
